Epoch	Iteration	Training Time	Validation Time	Training MNLL	Training Count MSE	Validation MNLL	Validation Profile Pearson	Validation Count Pearson	Validation Count MSE	Saved?
15	19800	2.7658538818359375	0.6451773643493652	380.2396545410156	0.7546604871749878	243.48289489746094	0.28135145	0.6070554	0.7570170760154724	False
15	19900	2.7568273544311523	0.6296331882476807	325.6097717285156	0.7106433510780334	243.33164978027344	0.2817157	0.59626615	1.0699522495269775	False
15	20000	2.7534537315368652	0.6334173679351807	353.78375244140625	0.7134193181991577	243.27899169921875	0.2817924	0.6108553	1.0995087623596191	False
15	20100	2.7540087699890137	0.6232068538665771	357.03167724609375	0.4630000591278076	243.3102569580078	0.281847	0.6176081	1.0138366222381592	False
15	20200	2.744854688644409	0.6532869338989258	283.9490661621094	0.6910825371742249	243.56414794921875	0.28083	0.6220467	0.8912785649299622	False
15	20300	2.774169921875	0.6369814872741699	340.4305419921875	0.7991921901702881	243.5963592529297	0.28103298	0.6048813	0.9173492193222046	False
15	20400	2.8203256130218506	0.6722893714904785	325.1763916015625	0.6312049627304077	243.55270385742188	0.28110215	0.6093998	0.7849432229995728	False
15	20500	2.786757707595825	0.6184046268463135	339.73577880859375	0.5124564170837402	243.3057861328125	0.28186545	0.61003864	0.9310306310653687	False
15	20600	2.741396188735962	0.6268200874328613	355.9552001953125	0.4502876400947571	243.3629913330078	0.2816764	0.6174277	0.8376094102859497	False
15	20700	2.9531779289245605	0.6510398387908936	332.10614013671875	0.6404814720153809	243.61761474609375	0.28145638	0.6058109	0.9711964130401611	False
15	20800	2.764777421951294	0.6327428817749023	355.738525390625	0.4674047529697418	243.3500213623047	0.2817061	0.6205195	1.1360936164855957	False
15	20900	2.749844789505005	0.6502656936645508	391.4739990234375	0.5219583511352539	243.58815002441406	0.2812492	0.6095089	1.128170132637024	False
15	21000	2.778402328491211	0.6402993202209473	306.8160400390625	0.5786251425743103	243.3881378173828	0.281593	0.6115509	0.9521970152854919	False
16	21100	2.087841749191284	0.6195089817047119	301.81036376953125	0.5992146730422974	243.35414123535156	0.2815575	0.6010828	1.0885944366455078	False
16	21200	2.742985725402832	0.6269242763519287	282.60784912109375	0.6430984139442444	243.7526092529297	0.2813921	0.6026276	1.2781237363815308	False
16	21300	2.945636749267578	0.9688560962677002	349.5159912109375	0.6898921728134155	244.32315063476562	0.2815302	0.6150283	0.7952302694320679	False
16	21400	3.1144468784332275	0.6427872180938721	362.07672119140625	0.445374071598053	243.42352294921875	0.28154713	0.61143094	1.0784441232681274	False
16	21500	2.766883373260498	0.664057731628418	349.27044677734375	0.42277297377586365	243.46275329589844	0.2813325	0.6125493	1.033808708190918	False
16	21600	2.7836239337921143	0.6203255653381348	346.75067138671875	0.8117472529411316	243.4346160888672	0.2816155	0.6212733	1.1743974685668945	False
16	21700	2.7734830379486084	0.6610560417175293	363.8704833984375	0.63503098487854	243.43272399902344	0.28141755	0.6008419	1.3657299280166626	False
16	21800	2.777710199356079	0.6179194450378418	322.20684814453125	0.5336265563964844	243.62033081054688	0.281003	0.5946592	1.1438519954681396	False
16	21900	2.735322952270508	0.6155681610107422	409.92266845703125	0.5630756616592407	243.37847900390625	0.28179643	0.6121888	0.6881248354911804	True
16	22000	2.732542037963867	0.6687967777252197	371.579833984375	0.5737077593803406	243.29580688476562	0.28206095	0.6108583	1.4991309642791748	False
16	22100	2.782438039779663	0.6257264614105225	307.88726806640625	0.6229298114776611	243.50086975097656	0.28153706	0.59418833	1.0081373453140259	False
16	22200	2.726311206817627	0.6337459087371826	375.723876953125	0.383048951625824	243.45516967773438	0.28165925	0.61413324	0.9063628911972046	False
16	22300	2.7433371543884277	0.6396515369415283	391.3043518066406	0.3910539448261261	243.64218139648438	0.28114498	0.60496795	0.9364669322967529	False
17	22400	1.8020613193511963	0.6218316555023193	373.23553466796875	0.4773327112197876	243.51046752929688	0.281681	0.61489177	0.8628886938095093	False
17	22500	2.735440254211426	0.6184165477752686	333.4294128417969	0.7854065895080566	243.42495727539062	0.2816864	0.60822904	1.091712474822998	False
17	22600	2.7332615852355957	0.6226801872253418	313.9873046875	0.43103253841400146	243.37149047851562	0.2816531	0.61217886	1.2875248193740845	False
17	22700	2.739309072494507	0.6458258628845215	404.69110107421875	0.4252353310585022	243.70126342773438	0.2816422	0.61343145	0.8916020393371582	False
17	22800	2.7657458782196045	0.6270761489868164	357.0722961425781	0.7849293351173401	243.60096740722656	0.28135243	0.6060309	1.029815912246704	False
17	22900	2.7512311935424805	0.6161885261535645	361.6211853027344	0.7627451419830322	243.53436279296875	0.28143054	0.61545825	1.1655306816101074	False
17	23000	2.7277731895446777	0.66377854347229	295.9872131347656	0.5602766275405884	243.72610473632812	0.28109774	0.6053629	1.107719898223877	False
17	23100	2.777961492538452	0.6257033348083496	351.31500244140625	0.5760742425918579	243.70045471191406	0.2813526	0.6099025	1.0389137268066406	False
17	23200	2.748182773590088	0.6319518089294434	344.3604736328125	0.7495564818382263	243.41305541992188	0.281466	0.6070515	0.8401356935501099	False
17	23300	2.801471710205078	0.6741104125976562	310.537841796875	0.55632084608078	243.94580078125	0.28104424	0.5983795	1.149240255355835	False
17	23400	2.9647216796875	0.6333112716674805	351.7530822753906	0.5175359845161438	243.41915893554688	0.28155035	0.612315	0.8753198385238647	False
17	23500	2.781899929046631	0.6211493015289307	413.9539794921875	0.5569992065429688	243.3670196533203	0.28182027	0.60918355	1.2376422882080078	False
17	23600	2.746814489364624	0.658167839050293	380.5899658203125	0.3572571873664856	243.5424346923828	0.28099176	0.60455036	0.9117498397827148	False
18	23700	1.536146879196167	0.6549296379089355	338.6263427734375	0.8649252653121948	243.51731872558594	0.28092048	0.6075959	0.9391543865203857	False
18	23800	2.7676963806152344	0.6340172290802002	322.21270751953125	0.36523300409317017	243.50389099121094	0.2812354	0.6031815	1.0205192565917969	False
18	23900	2.768188714981079	0.6174411773681641	315.1819152832031	0.5402923822402954	243.3857421875	0.2814348	0.6080175	1.139379858970642	False
18	24000	2.7564189434051514	0.6145515441894531	325.7236328125	0.4974486231803894	243.55747985839844	0.2811642	0.60611165	1.0556659698486328	False
18	24100	2.7335364818573	0.6378309726715088	371.75775146484375	0.47760432958602905	243.3935546875	0.28159705	0.61070085	1.1045910120010376	False
18	24200	2.7586426734924316	0.6238715648651123	387.4430847167969	0.529173731803894	243.53109741210938	0.2810719	0.6059471	0.963302493095398	False
18	24300	2.942253589630127	0.6483852863311768	334.37677001953125	0.43932029604911804	243.40029907226562	0.28158894	0.6013453	1.181673526763916	False
18	24400	2.800715923309326	0.6359074115753174	397.2936096191406	0.5694748163223267	243.40338134765625	0.28128266	0.61704487	1.2410887479782104	False
18	24500	2.7528977394104004	0.6538660526275635	338.677978515625	0.5661884546279907	243.4369659423828	0.28172454	0.6159884	0.873825192451477	False
18	24600	2.7679104804992676	0.6290249824523926	390.2647399902344	0.5230321884155273	243.46522521972656	0.2817704	0.60015893	1.0063934326171875	False
18	24700	2.7762978076934814	0.6503195762634277	376.0995178222656	0.6185749173164368	243.4519805908203	0.28151587	0.6099657	0.9782430529594421	False
18	24800	2.7705681324005127	0.6300365924835205	369.07196044921875	0.5575894117355347	243.55755615234375	0.2808923	0.6158125	0.8003653883934021	False
18	24900	2.7524290084838867	0.6213154792785645	282.81671142578125	0.684656023979187	243.31716918945312	0.28195032	0.6077736	1.1507773399353027	False
19	25000	1.390993356704712	0.6474249362945557	395.2823486328125	0.717579185962677	243.48936462402344	0.28154284	0.6128566	1.050842046737671	False
19	25100	2.846918821334839	0.6629683971405029	333.4512023925781	0.6688616275787354	243.44480895996094	0.28143772	0.60947144	0.8889482021331787	False
19	25200	2.777493476867676	0.6284074783325195	361.5395812988281	0.6189641952514648	243.45843505859375	0.281513	0.6189377	0.8568623661994934	False
19	25300	2.7393593788146973	0.6270749568939209	402.23687744140625	0.5173729658126831	243.6998748779297	0.2812988	0.60987115	0.8527090549468994	False
19	25400	2.7402994632720947	0.6763601303100586	386.9462585449219	0.4927406907081604	243.39776611328125	0.28149104	0.607528	0.9346256256103516	False
19	25500	2.86448335647583	0.6308526992797852	294.2637023925781	0.52695631980896	243.4873504638672	0.28102815	0.6096427	0.9239163398742676	False
19	25600	2.750084400177002	0.645850419998169	364.0059814453125	0.4598892331123352	243.47042846679688	0.281482	0.6103624	1.0357999801635742	False
19	25700	2.7651560306549072	0.6212520599365234	338.60723876953125	0.559933602809906	243.50765991210938	0.2812997	0.60129404	1.3814947605133057	False
19	25800	2.754331350326538	0.6453642845153809	317.93206787109375	0.5517767667770386	244.19383239746094	0.28082466	0.60402447	1.049522876739502	False
19	25900	2.7651381492614746	0.6190934181213379	351.0294494628906	0.7554740309715271	243.6097869873047	0.28139672	0.6220175	0.8367829322814941	False
19	26000	2.735887289047241	0.6172628402709961	357.5175476074219	0.6134989261627197	243.2969970703125	0.28193498	0.6122271	1.0665273666381836	False
19	26100	2.735358715057373	0.6817591190338135	359.9365539550781	0.6444333791732788	243.3531036376953	0.28176138	0.6075898	1.1791512966156006	False
19	26200	2.830760955810547	0.630408525466919	335.1515808105469	0.298772931098938	243.4243927001953	0.2814124	0.61747503	1.0338399410247803	False
20	26300	1.0032751560211182	0.651329755783081	276.6683044433594	0.6351308226585388	243.45436096191406	0.2813055	0.61422896	0.9215389490127563	False
20	26400	2.85193133354187	0.7158505916595459	358.4732666015625	0.4474759101867676	243.77117919921875	0.28124213	0.61944044	1.0903518199920654	False
20	26500	2.8284823894500732	0.6215662956237793	327.466552734375	0.3648591637611389	243.69017028808594	0.28176245	0.6077391	1.1729555130004883	False
20	26600	2.7396790981292725	0.6367602348327637	325.24774169921875	0.7414724826812744	243.514892578125	0.28113565	0.6069763	1.0008492469787598	False
20	26700	2.753919839859009	0.619917631149292	328.17608642578125	0.672873854637146	243.54315185546875	0.28110647	0.5996587	1.0597307682037354	False
20	26800	2.7362496852874756	0.6183946132659912	319.1610107421875	0.39209046959877014	243.462646484375	0.28163078	0.61507654	1.2386304140090942	False
20	26900	2.7490317821502686	0.6355047225952148	335.34283447265625	0.43732795119285583	243.5601043701172	0.28128418	0.6054834	1.0675925016403198	False
20	27000	2.7530412673950195	0.6201379299163818	349.55780029296875	0.5765998363494873	243.5125732421875	0.28119385	0.61602116	0.8327215909957886	False
20	27100	2.73291015625	0.6218540668487549	340.0035095214844	0.6752004623413086	243.40142822265625	0.28125533	0.60751045	1.3338841199874878	False
20	27200	2.813406229019165	0.6462042331695557	370.000732421875	0.8432903289794922	243.553466796875	0.28143704	0.605975	1.2813069820404053	False
20	27300	2.7561557292938232	0.6282942295074463	305.32513427734375	0.8196609020233154	243.59263610839844	0.28144076	0.6128032	1.3429930210113525	False
20	27400	2.7406482696533203	0.622570276260376	310.2620849609375	0.7226266264915466	243.80340576171875	0.2808368	0.5941868	0.8799688220024109	False
20	27500	2.7441580295562744	0.6687800884246826	361.97601318359375	0.7126365900039673	243.4241180419922	0.28122088	0.6084891	1.1150846481323242	False
21	27600	0.7105121612548828	0.6418948173522949	321.70391845703125	0.7238227128982544	243.57501220703125	0.28111362	0.62223196	0.8198162317276001	False
21	27700	2.8345937728881836	0.6204550266265869	380.8679504394531	0.5929364562034607	243.42393493652344	0.28155506	0.6047123	1.3641166687011719	False
21	27800	2.8530774116516113	0.7142887115478516	358.06536865234375	0.5537217855453491	243.4081268310547	0.2817337	0.61196613	0.8322253227233887	False
21	27900	2.856532335281372	0.6395466327667236	352.8992919921875	0.49193090200424194	243.37510681152344	0.2814266	0.6141732	1.036506175994873	False
21	28000	2.7557168006896973	0.6291577816009521	354.04327392578125	0.40345847606658936	243.42967224121094	0.2817868	0.595232	1.1272732019424438	False
21	28100	2.798567771911621	0.6156020164489746	322.9383544921875	0.6037676930427551	243.3867645263672	0.2815996	0.6019809	1.5201371908187866	False
21	28200	2.7338156700134277	0.6335864067077637	356.7819519042969	0.6074868440628052	243.84542846679688	0.2813162	0.61449665	0.9204006791114807	False
21	28300	2.873283624649048	0.729393720626831	363.636474609375	0.6695011854171753	243.42431640625	0.2814385	0.61086845	1.0130133628845215	False
21	28400	2.9304802417755127	0.6247098445892334	385.9324951171875	0.8758223652839661	243.3765869140625	0.2816667	0.61400795	1.106864333152771	False
21	28500	2.733738660812378	0.6342766284942627	330.4563903808594	0.6650193929672241	243.28839111328125	0.28175044	0.6046513	1.1260145902633667	False
21	28600	2.8239622116088867	1.0243339538574219	326.22918701171875	0.6490645408630371	243.73565673828125	0.28098604	0.61588335	1.0170273780822754	False
21	28700	3.1352927684783936	0.6371209621429443	332.3173828125	0.6064403653144836	243.5125732421875	0.28144717	0.60822654	0.853880763053894	False
21	28800	2.751410722732544	0.629082441329956	379.42578125	0.78261399269104	243.3457794189453	0.28175429	0.6168362	1.0573396682739258	False
